mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,geo_number,spc,energy_ratio
2.41108914,1,1.0,6,0.499982168,50,0.0472626456,56,0.163418005,-1,-1,280.939021,120,30,0.0686019
3.2581998,1,1.0,6,0.499982168,83,0.0822198548,51,0.0892849119,-1,-1,351.042676,60,30,0.0161713
2.26177852,1,1.0,6,0.499975397,83,0.0581684744,5,0.389220488,-1,-1,198.004384,30,30,0.439019
1.81034507,1,1.0,6,0.499982168,83,0.0310421901,5,0.373007293,-1,-1,136.660026,30,30,0.900477
2.42534897,1,1.0,6,0.499975397,83,0.0190166166,51,0.101764418,-1,-1,236.317418,120,30,0.0340618
2.25176405,1,1.0,6,0.499975397,51,0.0441619174,50,0.0708931462,5,0.237856965,181.945466,120,30,0.279667
2.3905692,1,1.0,6,0.499975397,51,0.103684502,50,0.031508065,-1,-1,220.425013,90,30,0.304484
2.01974698,1,1.0,6,0.499982168,83,0.0276862776,51,0.038882139,-1,-1,199.051258,90,30,0.0739513
3.2581998,1,1.0,6,0.499982168,83,0.0822198548,51,0.0892849119,-1,-1,351.042676,120,30,0.000184846
2.45044481,1,1.0,6,0.499975397,83,0.0156607431,51,0.021120917,50,0.0886164328,233.956417,90,30,0.107298
2.49694612,1,1.0,6,0.499975397,83,0.0134234941,50,0.0590776218,29,0.103005133,210.747929,120,30,0.030614
1.72836371,1,1.0,6,0.499982168,51,0.0302416637,50,0.0177234921,5,0.437878127,111.824279,90,30,0.978064
1.81157638,1,1.0,6,0.499982168,50,0.0398778572,56,0.0421312044,-1,-1,174.122968,120,30,0.293289
1.69102887,1,1.0,6,0.499982168,29,0.0689774516,5,0.567619794,-1,-1,92.1546325,120,30,0.692022
1.77730368,1,1.0,6,0.499982168,51,0.0331218221,50,0.0236313228,5,0.340571876,123.324174,60,30,1.10176
2.05961469,1,1.0,6,0.499975397,29,0.143471435,5,0.670324173,-1,-1,115.543226,60,30,0.731015
2.02511531,1,1.0,6,0.499982168,83,0.0260083214,51,0.0158408715,50,0.0265852381,197.687596,90,30,0.082215
3.5696239,1,1.0,6,0.499982168,74,0.0934582826,51,0.0403222183,50,0.0502165609,334.011051,60,30,0.0264122
2.06178328,1,1.0,6,0.499982168,83,0.0385929931,50,0.00738478837,29,0.0248318826,203.620965,30,30,0.484711
2.70504098,1,1.0,6,0.499975397,74,0.0661193787,51,0.0345615006,-1,-1,260.804878,120,30,0.0052398
1.76986531,1,0.79734967,6,0.398655218,29,0.0351990467,5,1.0,-1,-1,80.4947893,30,30,1.67729
2.5072135,1,0.934257466,6,0.467112073,83,0.0532998663,51,0.0349805239,5,1.0,178.321174,30,30,0.57932
2.16015803,1,1.0,6,0.499975397,51,0.042241834,29,0.0478238118,56,0.05957879,209.781092,30,30,0.929464
3.68243742,1,1.0,6,0.499982168,74,0.114438713,51,0.0576031689,-1,-1,347.002888,60,30,0.0169368
2.30105164,1,1.0,6,0.499975397,29,0.194974002,5,0.194610244,56,0.0136180092,158.919579,60,30,1
2.52543905,1,1.0,6,0.499975397,74,0.0317881629,51,0.0864037514,-1,-1,238.690327,30,30,0.618026
1.87623916,1,1.0,6,0.499982168,51,0.0475226144,29,0.044145569,5,0.178394792,138.614653,90,30,1
1.5770556,1,1.0,6,0.499982168,51,0.0172809507,5,0.778450003,-1,-1,80.0218151,60,30,1.6359
2.61781731,1,1.0,6,0.499982168,50,0.168373175,5,0.746014586,-1,-1,186.199022,120,30,0.239137
2.3905692,1,1.0,6,0.499975397,51,0.103684502,50,0.031508065,-1,-1,220.425013,120,30,0.173175
3.8741531,1,1.0,6,0.499982168,83,0.0201354746,74,0.129697209,-1,-1,377.41406,30,30,0.068106
1.80650271,1,1.0,6,0.499982168,51,0.0360019806,29,0.044145569,5,0.30813646,121.678201,30,30,1.35949
2.09115077,1,1.0,6,0.499982168,74,0.0295633343,51,0.0158408715,50,0.0265852381,192.300953,60,30,0.292659
2.0370338,1,1.0,6,0.499982168,83,0.0327201463,51,0.0144007922,50,0.0162465344,204.037299,120,30,0.0147995
2.13448834,1,1.0,6,0.499982168,74,0.0400535497,51,0.0115206338,50,0.0147695767,198.845649,30,30,0.60274
3.52150706,1,1.0,6,0.499982168,74,0.051497421,29,0.292464395,-1,-1,254.131161,120,30,0.00144714
3.32271538,1,1.0,6,0.499982168,83,0.098999417,51,0.0316817429,50,0.0295391535,367.741595,60,30,0.00779379
1.96602119,1,1.0,6,0.499982168,51,0.0633634858,50,0.0236313228,-1,-1,174.965378,120,30,0.337455
2.00814969,1,0.467128733,6,0.233556037,50,0.0193180223,5,1.0,-1,-1,89.0648114,30,30,1.7055
2.55617979,1,1.0,6,0.499975397,83,0.0346773597,29,0.143471435,-1,-1,218.928679,60,30,0.0738357
1.93792402,1,1.0,6,0.499982168,51,0.0403222183,29,0.0607001574,56,0.0127670316,163.017566,30,30,1.07508
3.05120426,1,1.0,6,0.499982168,51,0.195850774,50,0.0265852381,29,0.0165545884,278.816543,30,30,0.742587
2.53733669,1,1.0,6,0.499975397,83,0.0592870989,51,0.0134405835,50,0.0196925406,275.570854,120,30,0.0014263
2.6334853,1,0.856402677,6,0.428186067,74,0.0718707884,5,1.0,-1,-1,169.14517,120,30,0.0199357
2.55617979,1,1.0,6,0.499975397,83,0.0346773597,29,0.143471435,-1,-1,218.928679,120,30,0.00527913
3.37822831,1,1.0,6,0.499982168,83,0.0620843802,74,0.0324243021,51,0.0748841196,352.929577,60,30,1
2.0641005,1,1.0,6,0.499982168,83,0.0327201463,29,0.0579410593,-1,-1,190.40301,90,30,1
2.4554145,1,1.0,6,0.499982168,51,0.0662436443,56,0.145544161,-1,-1,280.846114,60,30,0.325524
1.80794553,1,1.0,6,0.499982168,51,0.0475226144,50,0.0147695767,5,0.275701043,131.623908,120,30,0.605368
2.66161435,1,1.0,6,0.499982168,83,0.0436268617,50,0.0886174604,5,0.778450003,203.208917,30,30,1
2.38031293,1,0.734059438,6,0.367016629,83,0.0468053448,5,1.0,-1,-1,154.479068,120,30,1
2.80390746,1,1.0,6,0.499982168,51,0.161288873,50,0.0384008995,5,0.356789585,230.372112,90,30,0.24021
2.29201663,1,1.0,6,0.499975397,50,0.100431957,29,0.0331087928,5,0.216233604,180.017807,60,30,0.62715
2.13754124,1,1.0,6,0.499975397,50,0.06301613,56,0.0646855435,-1,-1,219.637197,60,30,0.523256
1.97661199,1,1.0,6,0.499975397,74,0.0203444242,5,0.49733729,56,0.0527697855,153.961967,120,30,0.158053
2.51295597,1,1.0,6,0.499975397,74,0.0686624318,5,0.151363523,56,0.0153202603,230.994353,60,30,0.0943079
1.85190188,1,1.0,6,0.499982168,51,0.0518428521,29,0.0303500787,5,0.210830209,136.088067,60,30,0.890485
2.41108914,1,1.0,6,0.499982168,50,0.0472626456,56,0.163418005,-1,-1,280.939021,90,30,0.143109
2.8068639,1,1.0,6,0.499982168,51,0.152648398,50,0.0472626456,5,0.356789585,230.411486,120,30,0.121764
2.25965022,1,1.0,6,0.499975397,51,0.021120917,50,0.0768009084,56,0.0340450229,220.198382,120,30,0.167648
1.79022736,1,1.0,6,0.499982168,74,0.0286096783,5,0.486531252,-1,-1,115.741012,120,30,0.188259
1.858258,1,1.0,6,0.499982168,51,0.0662436443,5,0.113523959,56,0.00893692215,155.089784,30,30,1.25721
1.82659721,1,1.0,6,0.499982168,83,0.0167795622,50,0.0310161112,5,0.30813646,137.285662,30,30,1.05027
2.56661916,1,1.0,6,0.499982168,29,0.19865506,5,0.356789585,56,0.0842624088,202.481338,120,30,0.0604953
3.55955431,1,1.0,6,0.499982168,74,0.0877363469,50,0.100433122,-1,-1,330.737044,90,30,0.00604738
2.4554145,1,1.0,6,0.499982168,51,0.0662436443,56,0.145544161,-1,-1,280.846114,30,30,0.764122
2.48885644,1,1.0,6,0.499975397,74,0.0712054848,5,0.302727046,-1,-1,205.281278,120,30,0.00723794
1.7693974,1,1.0,6,0.499982168,50,0.0546474339,5,0.373007293,-1,-1,119.575003,30,30,1.48698
2.05262272,1,1.0,6,0.499975397,51,0.084483668,5,0.562207371,-1,-1,140.32469,120,30,0.485371
3.3877087,1,1.0,6,0.499982168,83,0.0855757672,29,0.160027688,-1,-1,316.03239,60,30,1
2.92412869,1,1.0,6,0.499982168,83,0.0855757672,51,0.0432023767,5,0.454095835,271.431239,120,30,0.000747781
2.2569857,1,1.0,6,0.499975397,51,0.0518422508,50,0.0472620975,56,0.0323427717,220.032393,60,30,0.527774
2.52744824,1,1.0,6,0.499975397,83,0.0514567273,50,0.0472620975,-1,-1,267.561586,90,30,0.0107895
1.90775282,1,1.0,6,0.499982168,51,0.0518428521,29,0.0303500787,56,0.0165971411,168.515432,90,30,0.43768
1.97077734,1,1.0,6,0.499982168,51,0.0691238027,50,0.00738478837,29,0.0193136864,171.059904,90,30,0.457134
3.09505666,1,1.0,6,0.499982168,51,0.0720039612,50,0.162465344,-1,-1,282.571239,30,30,0.752842
2.10092993,1,1.0,6,0.499982168,74,0.0305169902,50,0.0413548149,-1,-1,193.015325,30,30,0.705357
2.3905692,1,1.0,6,0.499975397,51,0.103684502,50,0.031508065,-1,-1,220.425013,30,30,1.00717
2.39316622,1,1.0,6,0.499975397,83,0.0581684744,50,0.0177232866,5,0.194610244,232.820952,90,30,0.0142585
2.80681973,1,1.0,6,0.499982168,29,0.309018983,5,0.389225002,56,0.0306408759,186.866968,30,30,0.65693
2.05747715,1,1.0,6,0.499975397,51,0.063362751,29,0.0367875475,5,0.583830732,133.962003,120,30,0.428004
2.23908814,1,1.0,6,0.499975397,50,0.112247481,5,0.281103686,-1,-1,175.997231,120,30,0.305726
3.07361525,1,1.0,6,0.499982168,51,0.123846813,50,0.109294868,-1,-1,282.331989,60,30,0.320704
1.96505368,1,1.0,6,0.499982168,51,0.0662436443,50,0.0206774074,-1,-1,174.941882,90,30,0.502936
2.03774387,1,1.0,6,0.499982168,74,0.017165807,51,0.0331218221,50,0.0280621958,184.80851,90,30,0.23035
3.32054008,1,1.0,6,0.499982168,83,0.0469827742,50,0.0443087302,29,0.204173257,277.598748,60,30,0.0264663
2.68813036,1,1.0,6,0.499975397,74,0.047046481,29,0.121398907,-1,-1,221.330282,90,30,0.0237291
2.10144455,1,1.0,6,0.499982168,83,0.0394319712,74,0.0123975273,-1,-1,219.420867,120,30,0.00452933
2.52629294,1,1.0,6,0.499975397,83,0.0581684744,51,0.0345615006,-1,-1,274.249334,90,30,0.00868552
1.72816211,1,1.0,6,0.499982168,50,0.0472626456,5,0.454095835,-1,-1,110.223748,120,30,0.81995
2.12000963,1,1.0,6,0.499982168,74,0.0381462378,51,0.0288015845,-1,-1,197.494477,90,30,0.0897716
2.66128327,1,1.0,6,0.499982168,51,0.164169031,5,0.389225002,56,0.0280874696,225.767857,60,30,0.464893
2.93097644,1,1.0,6,0.499982168,51,0.181449982,50,0.0236313228,56,0.0229806569,281.791067,60,30,0.316237
3.0807293,1,1.0,6,0.499982168,51,0.106565863,50,0.12701836,-1,-1,282.411766,120,30,0.0623827
2.36814386,1,0.642302008,6,0.32113955,74,0.0392022482,5,1.0,-1,-1,132.123635,90,30,0.170019
2.52638126,1,1.0,6,0.499975397,83,0.0234911147,74,0.0190728977,51,0.0652828344,252.406151,60,30,0.111744
2.32404459,1,0.790525548,6,0.395248677,51,0.0933503922,5,1.0,-1,-1,140.132572,30,30,1.31913
2.86496342,1,1.0,6,0.499982168,51,0.123846813,29,0.0993275302,56,0.0485147202,263.336153,30,30,0.682395
3.77943288,1,1.0,6,0.499982168,74,0.125882585,51,0.0144007922,50,0.0265852381,354.593947,90,30,0.00108864
2.62486484,1,1.0,6,0.499982168,50,0.0856635451,29,0.143473099,5,0.81088542,164.97942,60,30,0.496112
2.95128206,1,1.0,6,0.499982168,51,0.178569824,29,0.0496637651,56,0.0229806569,272.392718,120,30,0.0525935
2.05217804,1,1.0,6,0.499982168,83,0.0318811682,50,0.0162465344,29,0.0303500787,196.014715,90,30,1
2.37624448,1,1.0,6,0.499975397,83,0.0659988459,5,0.237856965,-1,-1,231.141246,120,30,0.00240373
1.93971644,1,1.0,6,0.499975397,51,0.0230410004,50,0.0393850812,5,0.821687696,114.992275,90,30,1
1.91806546,1,1.0,6,0.499982168,51,0.0676837235,29,0.0110363922,56,0.0114903285,172.339833,60,30,0.736003
1.96608297,1,1.0,6,0.499982168,83,0.0402709493,51,0.00576031689,5,0.129741667,183.957146,120,30,0.015655
2.03878801,1,1.0,6,0.499982168,83,0.015101606,74,0.0114438713,51,0.0432023767,194.583673,60,30,0.25254
2.24452878,1,1.0,6,0.499975397,51,0.0518422508,29,0.106683888,5,0.302727046,157.42665,60,30,0.571526
2.56189543,1,1.0,6,0.499975397,74,0.0317881629,50,0.0886164328,-1,-1,239.274705,120,30,0.0293676
3.24327745,1,1.0,6,0.499982168,83,0.0771859861,51,0.0979253872,-1,-1,346.249235,90,30,0.00297836
2.9342627,1,1.0,6,0.499982168,50,0.203820159,29,0.0165545884,5,0.259483334,241.467348,120,30,0.100051
1.73694569,1,1.0,6,0.499982168,51,0.0172809507,56,0.0612817519,-1,-1,173.358136,120,30,0.285977
1.88330322,1,1.0,6,0.499982168,51,0.0648035651,56,0.0191505475,-1,-1,174.336023,90,30,0.484092
3.38571379,1,1.0,6,0.499982168,74,0.0553120448,50,0.150649683,-1,-1,311.964115,30,30,0.338244
2.79181999,1,1.0,6,0.499975397,83,0.0134234941,74,0.0737485378,-1,-1,280.201914,120,30,0.00106723
1.98785006,1,1.0,6,0.499982168,51,0.038882139,50,0.0280621958,29,0.0386273729,167.565419,120,30,0.264151
1.74149088,1,1.0,6,0.499982168,50,0.0177234921,56,0.0612817519,-1,-1,173.500405,30,30,1.14882
1.86161447,1,1.0,6,0.499982168,83,0.0352370806,5,0.291918751,-1,-1,151.476811,120,30,0.0375445
2.0723241,1,1.0,6,0.499982168,83,0.0327201463,74,0.00953655945,51,0.0158408715,210.387705,30,30,0.481298
2.06830914,1,1.0,6,0.499982168,83,0.0411099274,29,0.0303500787,-1,-1,204.664335,120,30,1
2.1236443,1,1.0,6,0.499982168,74,0.0362389259,50,0.0324930688,-1,-1,196.545424,90,30,0.0932568
2.47290178,1,1.0,6,0.499982168,50,0.067940053,56,0.145544161,-1,-1,281.156876,60,30,0.323425
2.23908814,1,1.0,6,0.499975397,50,0.112247481,5,0.281103686,-1,-1,175.997231,30,30,1.17044
2.252692,1,1.0,6,0.499975397,50,0.114216736,5,0.259480325,-1,-1,179.08094,60,30,0.718276
2.21852011,1,1.0,6,0.499975397,50,0.0748316543,29,0.0588600761,5,0.345973767,158.803172,120,30,0.246623
3.03350146,1,1.0,6,0.499982168,29,0.386273729,5,0.324354168,-1,-1,185.24456,120,30,0.0253679
2.12644101,1,1.0,6,0.499982168,74,0.0286096783,29,0.0827729419,-1,-1,174.138325,60,30,0.232498
1.89610965,1,1.0,6,0.499982168,51,0.0619234066,50,0.0147695767,5,0.113523959,155.413535,30,30,1.30046
2.52744824,1,1.0,6,0.499975397,83,0.0514567273,50,0.0472620975,-1,-1,267.561586,60,30,0.053328
2.00416754,1,1.0,6,0.499982168,74,0.0114438713,51,0.0691238027,-1,-1,181.239609,60,30,0.546654
1.69843204,1,1.0,6,0.499982168,51,0.0331218221,5,0.373007293,56,0.0178738443,118.78495,60,30,1.10496
1.82698634,1,1.0,6,0.499982168,51,0.0590432482,5,0.145959376,56,0.0127670316,149.884266,120,30,0.43495
2.14915184,1,1.0,6,0.499982168,83,0.0218134309,74,0.0324243021,-1,-1,215.242541,90,30,1
3.80737632,1,1.0,6,0.499982168,83,0.0352370806,74,0.112531402,-1,-1,381.004895,60,30,0.00359745
2.55043686,1,1.0,6,0.499975397,83,0.0346773597,74,0.0178013712,51,0.0480020841,262.530803,120,30,0.00459194
2.26937045,1,1.0,6,0.499975397,51,0.105604585,56,0.0255337672,-1,-1,219.829523,90,30,0.298319
2.41993518,1,1.0,6,0.499982168,29,0.193136864,5,0.940627087,56,0.0408545012,149.006472,60,30,0.486718
1.98071751,1,0.453389653,6,0.226686741,51,0.0156700085,5,1.0,-1,-1,86.0715096,120,30,1.29393
2.27979614,1,0.7006931,6,0.350334055,50,0.0745123716,5,1.0,-1,-1,128.98438,60,30,1.02228
2.42287978,1,1.0,6,0.499975397,51,0.0787234179,50,0.0256003028,29,0.0588600761,208.783135,30,30,0.92089
1.8833798,1,1.0,6,0.499982168,51,0.0475226144,50,0.0162465344,56,0.0204272506,174.436179,30,30,1.17588
1.85023283,1,1.0,6,0.499982168,51,0.0547230105,56,0.0280874696,-1,-1,174.129391,30,30,1.17363
2.14915184,1,1.0,6,0.499982168,83,0.0218134309,74,0.0324243021,-1,-1,215.242541,60,30,0.0873219
1.93480718,1,1.0,6,0.499982168,74,0.0362389259,5,0.178394792,56,0.0140437348,162.213001,60,30,0.310775
2.25965022,1,1.0,6,0.499975397,51,0.021120917,50,0.0768009084,56,0.0340450229,220.198382,90,30,0.282605
2.26075225,1,1.0,6,0.499975397,83,0.0313214862,50,0.0531698597,5,0.324350406,189.703067,30,30,0.663718
1.89602121,1,1.0,6,0.499982168,29,0.118641217,5,0.129741667,56,0.0114903285,134.477669,30,30,1.06768
3.2581998,1,1.0,6,0.499982168,83,0.0822198548,51,0.0892849119,-1,-1,351.042676,30,30,0.160615
1.84286769,1,1.0,6,0.499982168,83,0.0117456935,51,0.0446424559,5,0.243265626,143.240823,30,30,1.09351
1.91895961,1,1.0,6,0.499982168,51,0.070563882,50,0.00443087302,56,0.0102136253,174.577538,60,30,0.758306
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,90,30,0.872604
2.41150309,1,1.0,6,0.499975397,51,0.0480020841,50,0.0886164328,-1,-1,220.794809,60,30,0.543796
2.52629294,1,1.0,6,0.499975397,83,0.0581684744,51,0.0345615006,-1,-1,274.249334,60,30,0.0470085
2.82395415,1,1.0,6,0.499982168,51,0.120966655,29,0.137954903,5,0.421660418,203.729349,120,30,0.0856956
2.93492886,1,1.0,6,0.499982168,74,0.104902154,5,0.81088542,-1,-1,213.602757,30,30,0.32359
2.54541193,1,0.994532141,6,0.497248336,83,0.0517322232,50,0.0528797476,5,1.0,182.783903,90,30,0.0491464
2.49477103,1,1.0,6,0.499975397,83,0.0346773597,50,0.0768009084,-1,-1,251.178316,30,30,0.475603
2.06830914,1,1.0,6,0.499982168,83,0.0411099274,29,0.0303500787,-1,-1,204.664335,60,30,0.106691
2.14915184,1,1.0,6,0.499982168,83,0.0218134309,74,0.0324243021,-1,-1,215.242541,30,30,1
1.97574895,1,1.0,6,0.499982168,51,0.0345619014,50,0.0531704763,-1,-1,175.20027,30,30,1.18809
2.01591385,1,1.0,6,0.499982168,83,0.0260083214,51,0.0417622975,-1,-1,197.466373,30,30,0.669912
1.96747424,1,1.0,6,0.499982168,51,0.0590432482,50,0.0280621958,-1,-1,175.000621,60,30,1
1.75208609,1,1.0,6,0.499982168,29,0.088291138,5,0.454095835,-1,-1,101.008706,60,30,0.963942
1.90773664,1,1.0,6,0.499982168,51,0.0547230105,50,0.0162465344,56,0.0140437348,174.583435,90,30,0.490036
2.67226537,1,1.0,6,0.499975397,74,0.0559471666,50,0.0512006056,-1,-1,254.342719,60,30,0.0990477
2.69996297,1,1.0,6,0.499975397,74,0.0635763257,51,0.0192008336,50,0.0196925406,259.215059,90,30,0.0195619
3.36523132,1,1.0,6,0.499982168,83,0.0520166428,29,0.27039161,-1,-1,268.960397,30,30,0.183782
2.63561962,1,1.0,6,0.499975397,74,0.0534041136,51,0.0537623342,-1,-1,252.334552,60,30,0.112347
2.43387275,1,1.0,6,0.499975397,51,0.0652828344,50,0.031508065,29,0.0735750951,206.060447,120,30,0.114769
3.34131124,1,1.0,6,0.499982168,83,0.0872537235,50,0.0502165609,29,0.0607001574,340.795922,120,30,7.68265e-05
2.16015803,1,1.0,6,0.499975397,51,0.042241834,29,0.0478238118,56,0.05957879,209.781092,120,30,1
2.00916136,1,1.0,6,0.499982168,83,0.0201354746,51,0.0331218221,50,0.0192004498,192.19842,30,30,0.766286
2.30762085,1,1.0,6,0.499975397,51,0.0345615006,29,0.150828945,5,0.237856965,159.62453,30,30,0.923102
2.05747715,1,1.0,6,0.499975397,51,0.063362751,29,0.0367875475,5,0.583830732,133.962003,90,30,0.619123
1.91306112,1,1.0,6,0.499982168,74,0.034331614,5,0.194612501,56,0.015320438,158.496908,30,30,0.770199
3.32217638,1,1.0,6,0.499982168,83,0.045304818,50,0.0413548149,29,0.215209649,274.383746,30,30,0.221635
2.36707597,1,1.0,6,0.499982168,74,0.0419608616,5,0.940627087,56,0.0740487835,177.837787,120,30,1
2.23908814,1,1.0,6,0.499975397,50,0.112247481,5,0.281103686,-1,-1,175.997231,90,30,0.472256
2.91210719,1,1.0,6,0.499982168,51,0.164169031,50,0.0354469842,56,0.0280874696,281.809969,30,30,0.755834
3.37693699,1,1.0,6,0.499982168,83,0.115778979,50,0.0324930688,-1,-1,385.282896,90,30,0.000422429
3.21924494,1,1.0,6,0.499982168,74,0.0209804308,50,0.203820159,-1,-1,293.511533,120,30,0.0226632
2.6797337,1,1.0,6,0.499975397,74,0.0597617462,51,0.0230410004,50,0.0216617947,256.671755,120,30,0.00650504
2.39171745,1,1.0,6,0.499982168,51,0.0432023767,56,0.165971411,-1,-1,280.704705,90,30,0.148634
2.04306983,1,1.0,6,0.499975397,51,0.0364815839,56,0.0868148083,-1,-1,218.881749,120,30,0.155554
3.35848396,1,1.0,6,0.499982168,83,0.0922875921,50,0.0354469842,29,0.0717365496,342.670144,90,30,1
2.9342627,1,1.0,6,0.499982168,50,0.203820159,29,0.0165545884,5,0.259483334,241.467348,30,30,0.859708
1.89259844,1,1.0,6,0.499982168,50,0.06350918,29,0.0193136864,5,0.162177084,145.137269,120,30,1
2.01026236,1,1.0,6,0.499975397,50,0.0236310487,56,0.0987305663,-1,-1,218.851188,90,30,0.274814
2.06686078,1,1.0,6,0.499982168,74,0.0247950546,51,0.0316817429,50,0.0177234921,189.298612,120,30,0.0771714
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,30,30,1
2.81676388,1,1.0,6,0.499982168,51,0.123846813,50,0.076801799,5,0.356789585,230.542691,60,30,0.44548
3.38997297,1,1.0,6,0.499982168,83,0.0889316797,29,0.148991295,-1,-1,321.321383,120,30,0.000194776
2.69996297,1,1.0,6,0.499975397,74,0.0635763257,51,0.0192008336,50,0.0196925406,259.215059,30,30,0.348415
1.72816211,1,1.0,6,0.499982168,50,0.0472626456,5,0.454095835,-1,-1,110.223748,90,30,1
3.69949592,1,1.0,6,0.499982168,74,0.114438713,51,0.0288015845,50,0.0295391535,347.132742,30,30,0.139998
1.73419585,1,1.0,6,0.499982168,29,0.0827729419,5,0.486531252,-1,-1,98.393987,90,30,0.74647
2.6411474,1,1.0,6,0.499975397,74,0.0330596894,29,0.161865209,-1,-1,206.16058,120,30,0.012125
2.57271128,1,1.0,6,0.499975397,74,0.0368742689,51,0.0268811671,50,0.0531698597,242.169785,60,30,0.185912
2.01993523,1,1.0,6,0.499982168,74,0.0152584951,51,0.0633634858,-1,-1,183.458566,30,30,0.932143
3.27776568,1,1.0,6,0.499982168,83,0.0436268617,74,0.0247950546,51,0.118086496,330.942187,120,30,0.00136234
3.22636733,1,1.0,6,0.499982168,83,0.0486607304,50,0.150649683,-1,-1,321.215165,30,30,0.28772
2.67989763,1,1.0,6,0.499982168,83,0.0167795622,50,0.144741852,5,0.681143753,200.942771,120,30,0.0710678
2.12314076,1,0.550544578,6,0.275262472,50,0.0390302899,5,1.0,-1,-1,105.207588,90,30,1.059
2.84890601,1,1.0,6,0.499982168,51,0.112326179,29,0.110363922,56,0.0536215329,261.381356,90,30,0.109247
2.47812121,1,1.0,6,0.499982168,51,0.118086496,5,0.551402085,56,0.0561749392,205.89225,120,30,0.158983
2.51931142,1,1.0,6,0.499975397,83,0.0145421186,50,0.031508065,29,0.150828945,202.542103,30,30,0.564174
1.92754573,1,0.983963423,6,0.491957503,74,0.0287761184,5,1.0,-1,-1,105.632279,60,30,0.701792
1.68427195,1,1.0,6,0.499982168,83,0.00922875921,50,0.0206774074,5,0.567619794,102.248752,90,30,0.685249
1.79307666,1,1.0,6,0.499982168,51,0.0144007922,50,0.0206774074,56,0.0459613139,173.880448,120,30,0.296707
1.78850302,1,0.825826444,6,0.412892904,29,0.0425321814,5,1.0,-1,-1,82.6722205,90,30,1
2.54783337,1,1.0,6,0.499975397,83,0.0201352411,29,0.191295247,-1,-1,199.132623,90,30,0.0374652
2.40048762,1,1.0,6,0.499975397,51,0.103684502,50,0.0177232866,29,0.0257512833,215.145517,60,30,0.500197
2.02173158,1,1.0,6,0.499975397,50,0.0256003028,29,0.0882901141,5,0.713570894,116.6973,90,30,0.617542
1.90213529,1,1.0,6,0.499975397,83,0.0123048696,51,0.0307213338,5,0.929804498,110.037312,90,30,0.567247
2.78010746,1,1.0,6,0.499975397,83,0.0167793676,74,0.0699339583,-1,-1,281.024551,30,30,0.197373
3.11254026,1,1.0,6,0.499982168,51,0.132487289,50,0.0472626456,29,0.0993275302,263.930915,90,30,1
3.06391635,1,1.0,6,0.499982168,51,0.192970616,50,0.0147695767,29,0.044145569,273.637029,120,30,0.0522535
2.98027072,1,1.0,6,0.499982168,29,0.375237336,5,0.389225002,-1,-1,180.185855,30,30,0.593025
1.76778582,1,1.0,6,0.499982168,74,0.0267023665,5,0.518966669,-1,-1,111.400862,30,30,1.09279
1.68427195,1,1.0,6,0.499982168,83,0.00922875921,50,0.0206774074,5,0.567619794,102.248752,60,30,0.983392
3.33698451,1,1.0,6,0.499982168,83,0.104033286,51,0.025921426,50,0.0265852381,372.883994,90,30,1
2.82395415,1,1.0,6,0.499982168,51,0.120966655,29,0.137954903,5,0.421660418,203.729349,30,30,0.793064
3.39451059,1,1.0,6,0.499982168,83,0.0956435046,29,0.126918511,-1,-1,332.254328,90,30,0.000621938
2.00416754,1,1.0,6,0.499982168,74,0.0114438713,51,0.0691238027,-1,-1,181.239609,120,30,0.176639
1.95952367,1,1.0,6,0.499975397,51,0.0672029177,5,0.756817615,-1,-1,120.653297,90,30,0.860244
2.83656565,1,1.0,6,0.499982168,50,0.132926191,29,0.115882119,5,0.454095835,203.4342,90,30,1
2.16631578,1,1.0,6,0.499975397,83,0.0302028617,51,0.042241834,5,0.454090569,169.818945,60,30,0.280119
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,60,30,1
3.44992228,1,1.0,6,0.499982168,83,0.0805418986,74,0.034331614,51,0.0403222183,372.665651,90,30,0.00056699
3.22996774,1,1.0,6,0.499982168,83,0.0503386866,50,0.147695767,-1,-1,322.647973,120,30,0.00157352
2.19296951,1,0.629193804,6,0.314585682,51,0.0561775133,5,1.0,-1,-1,118.103027,60,30,1.11198
2.0307799,1,1.0,6,0.499982168,83,0.0260083214,50,0.0428317725,-1,-1,197.822719,120,30,0.0283398
2.32146701,1,1.0,6,0.499975397,51,0.0902439181,29,0.044145057,56,0.0187247626,211.139631,90,30,0.252682
2.24614801,1,1.0,6,0.499975397,83,0.0447449803,51,0.0249610837,5,0.367597127,191.91577,120,30,0.0146594
2.24240726,1,1.0,6,0.499975397,74,0.0457749545,5,0.259480325,56,0.0374495252,198.983181,90,30,0.0818223
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,120,30,0.691619
2.24240726,1,1.0,6,0.499975397,74,0.0457749545,5,0.259480325,56,0.0374495252,198.983181,30,30,0.598868
